Record.type,Ring,Species,Age,Sex,Grid,Site,Net,Day,Month,Year
R, H623708,ROBIN,4,,E+4,2,10,3,10,1993
N, J033655,ROBIN,2,,E+4,2,9,3,10,1993
N, J033651,WILTI,3,,C+3,2,2,3,10,1993
R, J118047,BLUTI,3,,E+4,2,9,21,11,1993
R, J033652,COATI,3,,C+3,2,2,21,11,1993
R, J118038,COATI,3,,C+3,2,3,21,11,1993
N,  5F5332,GOLDC,3,M,E+4,2,10,21,11,1993
N,  5F5333,GOLDC,2,M,C+3,2,2,21,11,1993
N,  5F5334,GOLDC,3,M,D+4,2,8,21,11,1993
N,  5F5335,GOLDC,3,M,C+3,2,2,21,11,1993
N,  5F5336,GOLDC,3,M,C+3,2,3,21,11,1993
N,  5F5337,GOLDC,3,F,D+3,2,5,21,11,1993
R, J033088,GRETI,4,M,D+3,2,5,21,11,1993
N,  5F5338,LOTTI,2,,C+3,2,3,21,11,1993
N, J033684,ROBIN,4,,D+3,2,5,21,11,1993
N, J033685,WILTI,3,,D+3,2,5,21,11,1993
N, J033714,BLUTI,5,,B+3,2,1,16,1,1994
R, J118059,BLUTI,5,,B+3,2,1,16,1,1994
N, J033715,CHAFF,4,F,B+3,2,1,16,1,1994
R,  5F5111,GOLDC,5,M,C+3,2,3,16,1,1994
N,  5F5350,GOLDC,5,M,E+4,2,10,16,1,1994
N,  5F5351,GOLDC,5,F,C+3,2,3,16,1,1994
N,  5F5352,GOLDC,5,M,C+3,2,4,16,1,1994
N,  5F5353,GOLDC,5,M,B+3,2,1,16,1,1994
R,  5F5119,LOTTI,4,,B+3,2,1,16,1,1994
R,  5F5120,LOTTI,4,,B+3,2,1,16,1,1994
R,  5F5256,LOTTI,4,,B+3,2,1,16,1,1994
R,  5F5262,LOTTI,4,,B+3,2,1,16,1,1994
R,  5F5339,LOTTI,4,,B+3,2,1,16,1,1994
N,  5F5354,LOTTI,4,,B+3,2,1,16,1,1994
N,  5F5355,LOTTI,4,,B+3,2,1,16,1,1994
R,  8T5677,LOTTI,4,,B+3,2,1,16,1,1994
R,  8T5736,LOTTI,4,,B+3,2,1,16,1,1994
R,  8T5740,LOTTI,4,,B+3,2,1,16,1,1994
N,  5F5393,WREN,4,F,D+3,2,5,8,5,1994
N,  5F5394,WREN,5,M,D+3,2,5,8,5,1994
R, J522042,BLACA,4,F,C+3,2,2,8,5,1994
N, J522051,BLUTI,5,F,D+3,2,5,8,5,1994
N, J522052,BLUTI,5,F,B+3,2,1,8,5,1994
N, J522049,CHAFF,6,M,B+3,2,1,8,5,1994
N, J522050,CHAFF,5,M,D+4,2,8,8,5,1994
R,  5F5338,LOTTI,4,,D+3,2,6,8,5,1994
R, DA51819,SPARR,7,M,D+3,2,5,8,5,1994
N,  5F5395,WILWA,4,M,B+3,2,1,8,5,1994
N, DA51821,JAY,4,F,C+3,2,3,10,7,1994
N,  5F5439,WREN,4,F,D+3,2,5,10,7,1994
N,  5F5441,WREN,3J,,D+3,2,5,10,7,1994
N,  5F5442,WREN,4,F,D+3,2,6,10,7,1994
N,  5F5443,WREN,3J,,E+4,2,10,10,7,1994
N,  5F5454,WREN,3J,,D+4,2,8,10,7,1994
N,  5F5456,WREN,3J,,B+3,2,1,10,7,1994
R, J033330,BLACA,4,M,D+3,2,6,10,7,1994
N, J522147,BLACA,4,F,C+3,2,3,10,7,1994
N, J522148,BLACA,4,F,D+3,2,6,10,7,1994
N, J522151,DUNNO,4,M,B+3,2,1,10,7,1994
N, J522157,DUNNO,4,F,C+3,2,4,10,7,1994
N, J522160,GRETI,5,M,D+3,2,5,10,7,1994
N, J522150,ROBIN,3J,,E+4,2,10,10,7,1994
N,  5F5440,TREEC,3J,,B+3,2,1,10,7,1994
N,  5F5444,TREEC,3J,,C+3,2,2,10,7,1994
N,  5W9645,WREN,3J,,C+3,2,4,18,9,1994
N,  5W9646,WREN,3J,,C+3,2,4,18,9,1994
N,  5W9647,WREN,3J,,E+4,2,9,18,9,1994
R, J033013,BLUTI,4,,D+3,2,6,18,9,1994
N, J522369,BLUTI,3J,,D+3,2,6,18,9,1994
N, J522371,BLUTI,3,,D+3,2,6,18,9,1994
N, J522373,BLUTI,3,,D+3,2,7,18,9,1994
N, J522374,BLUTI,3,,D+3,2,7,18,9,1994
N, J522378,BLUTI,3J,,D+3,2,6,18,9,1994
R, J639034,BLUTI,3,,D+3,2,7,18,9,1994
R, J639066,BLUTI,3,,D+3,2,6,18,9,1994
R, J639082,BLUTI,3,,D+3,2,6,18,9,1994
N,  5W9655,CHIFF,4,,D+3,2,6,18,9,1994
R, J118010,COATI,4,,D+3,2,6,18,9,1994
N, J522363,COATI,3,,D+3,2,7,18,9,1994
N, J522368,COATI,3,,D+3,2,6,18,9,1994
N, J522372,COATI,2,,D+3,2,6,18,9,1994
N, J522375,COATI,3,,D+3,2,6,18,9,1994
N, J522377,COATI,3,,D+3,2,7,18,9,1994
N, J522379,COATI,3,,D+3,2,6,18,9,1994
N,  5W9652,GOLDC,3,F,D+3,2,6,18,9,1994
N,  5W9656,GOLDC,3,F,D+3,2,6,18,9,1994
R, J033779,GRETI,4,M,D+3,2,6,18,9,1994
R, J522016,GRETI,4,F,D+3,2,7,18,9,1994
R, J522028,GRETI,4,F,D+3,2,6,18,9,1994
R, J522231,GRETI,3,M,D+3,2,7,18,9,1994
N, J522367,GRETI,2,M,D+3,2,6,18,9,1994
N, J522370,GRETI,4,M,D+3,2,7,18,9,1994
N, J522376,GRETI,2,F,D+3,2,7,18,9,1994
R,  5F5363,LOTTI,2,,D+3,2,6,18,9,1994
N,  5W9651,LOTTI,2,,D+3,2,7,18,9,1994
N,  5W9654,LOTTI,2,,D+3,2,6,18,9,1994
N,  5W9657,LOTTI,2,,D+3,2,6,18,9,1994
N,  5W9658,LOTTI,2,,D+3,2,6,18,9,1994
N,  5W9659,LOTTI,2,,D+3,2,6,18,9,1994
R, J118035,MARTI,4,,D+3,2,6,18,9,1994
R, J522204,MARTI,4,,D+3,2,7,18,9,1994
R, J522347,MARTI,3,,D+3,2,6,18,9,1994
N, J522380,MARTI,3,,C+3,2,4,18,9,1994
R, J033212,ROBIN,4,,B+3,2,1,18,9,1994
R, J522136,ROBIN,3,,E+4,2,9,18,9,1994
N, J522359,ROBIN,3,,B+3,2,1,18,9,1994
N, J522362,ROBIN,3,,D+3,2,6,18,9,1994
N, J522364,ROBIN,3,,B+3,2,1,18,9,1994
N, J522365,ROBIN,3,,B+3,2,1,18,9,1994
R,  5F5452,TREEC,3,,D+4,2,8,18,9,1994
N,  5W9650,TREEC,3,,D+3,2,7,18,9,1994
N,  5W9653,TREEC,3,,D+3,2,6,18,9,1994
R, J522234,WILTI,3,,D+3,2,7,18,9,1994
N,  5W9753,WREN,3,,D+4,2,8,27,11,1994
N,  5W9764,WREN,3,,E+4,2,10,27,11,1994
R, H229503,BLUTI,4,,B+3,2,1,27,11,1994
R, J522443,BLUTI,3,,E+4,2,10,27,11,1994
N, J522445,BLUTI,3,,B+3,2,1,27,11,1994
N, J522447,BLUTI,3,,D+3,2,5,27,11,1994
N, J522448,BLUTI,4,,B+3,2,1,27,11,1994
N, J522449,BLUTI,3,,B+3,2,1,27,11,1994
N, J522451,BLUTI,3,,B+3,2,1,27,11,1994
R, J639083,BLUTI,3,,C+3,2,2,27,11,1994
R, J639087,BLUTI,3,,B+3,2,1,27,11,1994
R, J522439,COATI,3,,C+3,2,2,27,11,1994
N, J522450,COATI,3,,C+3,2,2,27,11,1994
R,  5W9749,GOLDC,3,F,C+3,2,2,27,11,1994
N,  5W9762,GOLDC,3,M,C+3,2,2,27,11,1994
R, J033759,GRETI,4,M,E+4,2,9,27,11,1994
N, J522446,GRETI,3,F,B+3,2,1,27,11,1994
N,  5W9754,LOTTI,2,,B+3,2,1,27,11,1994
N,  5W9755,LOTTI,2,,B+3,2,1,27,11,1994
N,  5W9756,LOTTI,2,,B+3,2,1,27,11,1994
N,  5W9757,LOTTI,2,,B+3,2,1,27,11,1994
N,  5W9758,LOTTI,2,,B+3,2,1,27,11,1994
N,  5W9759,LOTTI,2,,B+3,2,1,27,11,1994
N,  5W9760,LOTTI,2,,B+3,2,1,27,11,1994
N,  5W9761,LOTTI,2,,B+3,2,1,27,11,1994
N,  5W9763,LOTTI,2,,B+3,2,1,27,11,1994
N, DA51824,SPARR,3,M,C+3,2,2,27,11,1994
N,  5W9774,WREN,4,,C+3,2,2,29,1,1995
N, RH94579,BLABI,6,M,D+3,2,7,29,1,1995
R, J522443,BLUTI,5,,C+3,2,2,29,1,1995
R, J639082,BLUTI,5,,D+3,2,6,29,1,1995
N, J522479,GRETI,5,M,D+3,2,7,29,1,1995
R,  5W9654,LOTTI,4,,B+3,2,1,29,1,1995
N,  5W9775,LOTTI,4,,B+3,2,1,29,1,1995
R, J522234,WILTI,5,,D+3,2,6,29,1,1995
N,  5W9518,WREN,5,,D+3,2,5,7,5,1995
N,  5W9519,WREN,6,F,D+3,2,6,7,5,1995
N,  5W9522,WREN,5,F,E+4,2,10,7,5,1995
N,  5W9524,WREN,5,M,C+3,2,3,7,5,1995
N, RH94589,BLABI,6,M,C+3,2,3,7,5,1995
N, J522860,BLACA,5,M,C+3,2,4,7,5,1995
N, J522863,BLACA,5,F,B+3,2,1,7,5,1995
N, J522865,BLACA,5,F,D+3,2,5,7,5,1995
N, J522868,BLACA,6,F,E+4,2,10,7,5,1995
R, J639096,BLUTI,5,M,C+3,2,4,7,5,1995
N, J522861,DUNNO,6,M,B+3,2,1,7,5,1995
R, J522331,MARTI,5,M,D+3,2,6,7,5,1995
R, J522201,ROBIN,5,M,B+3,2,1,7,5,1995
N, J522862,ROBIN,5,F,C+3,2,2,7,5,1995
N, J522869,ROBIN,5,M,C+3,2,2,7,5,1995
N,  5W9520,TREEC,5,M,B+3,2,1,7,5,1995
N,  5W9521,WILWA,4,,B+3,2,1,7,5,1995
R,  5S9575,WREN,3J,,D+3,2,6,9,7,1995
R,  5S9580,WREN,3J,,C+3,2,4,9,7,1995
N,  5W9553,WREN,3J,,D+3,2,7,9,7,1995
R, RH94584,BLABI,5,F,B+3,2,1,9,7,1995
N, RH94906,BLABI,6,F,B+3,2,1,9,7,1995
N, RH94907,BLABI,3J,,C+3,2,2,9,7,1995
N, RH94908,BLABI,6,F,D+3,2,5,9,7,1995
R, J033333,BLACA,6,M,C+3,2,3,9,7,1995
R, J522155,BLACA,5,F,B+3,2,1,9,7,1995
N, J522529,BLACA,5,M,C+3,2,2,9,7,1995
N, J522532,BLACA,3J,,C+3,2,4,9,7,1995
N, J522535,BLACA,3J,,C+3,2,3,9,7,1995
N, J522537,BLACA,3J,,C+3,2,2,9,7,1995
N, J522540,BLACA,4,M,C+3,2,2,9,7,1995
N, J522531,COATI,3J,,B+3,2,1,9,7,1995
N, J522527,DUNNO,6,M,B+3,2,1,9,7,1995
R, J522290,GRETI,5,M,C+3,2,4,9,7,1995
R, NN18138,GRETI,3J,,B+3,2,1,9,7,1995
R, J033684,ROBIN,6,F,D+3,2,6,9,7,1995
N, J522528,ROBIN,3J,,C+3,2,3,9,7,1995
N, J522530,ROBIN,3J,,B+3,2,1,9,7,1995
N, J522533,ROBIN,3J,,C+3,2,3,9,7,1995
N, J522534,ROBIN,3J,,D+3,2,7,9,7,1995
N, J522536,ROBIN,3J,,B+3,2,1,9,7,1995
N, J522538,ROBIN,3J,,C+3,2,3,9,7,1995
N, J522539,ROBIN,3J,,D+3,2,7,9,7,1995
R,  5W9666,TREEC,5,,B+3,2,1,9,7,1995
N, RH94921,BLABI,3,,C+3,2,4,8,10,1995
R, J522374,BLUTI,4,,B+3,2,1,8,10,1995
R, J522638,BLUTI,4,,B+3,2,1,8,10,1995
R, K181687,BLUTI,3,,B+3,2,1,8,10,1995
R, K181793,BLUTI,3,,B+3,2,1,8,10,1995
R, K181858,BLUTI,3,,B+3,2,1,8,10,1995
N,  5W9987,CHIFF,4,,B+3,2,1,8,10,1995
N,  5W9982,GOLDC,3,M,E+4,2,9,8,10,1995
N,  5W9983,GOLDC,3,F,D+4,2,8,8,10,1995
N,  5W9986,GOLDC,3,M,C+3,2,2,8,10,1995
R,  5F5127,LOTTI,2,,B+3,2,1,8,10,1995
R,  5F5175,LOTTI,2,,B+3,2,1,8,10,1995
R,  5W9556,LOTTI,2,,C+3,2,2,8,10,1995
N,  5W9984,LOTTI,2,,B+3,2,1,8,10,1995
N,  5W9985,LOTTI,2,,C+3,2,2,8,10,1995
R, K181514,MARTI,3,,E+4,2,9,8,10,1995
N, K463065,ROBIN,3,,B+3,2,1,8,10,1995
N, K463066,ROBIN,3,,D+3,2,6,8,10,1995
N, K463067,ROBIN,3,,D+3,2,5,8,10,1995
R, K463052,WILTI,2,,C+3,2,2,8,10,1995
N,  5W9827,WREN,3,,B+3,2,1,17,12,1995
R, J522267,BLUTI,4,,B+3,2,1,17,12,1995
R, J639034,BLUTI,4,,B+3,2,1,17,12,1995
R, J639087,BLUTI,4,,B+3,2,1,17,12,1995
R, K181670,BLUTI,3,,B+3,2,1,17,12,1995
R, K463097,BLUTI,3,,C+3,2,2,17,12,1995
R,  5W9648,GOLDC,2,M,B+3,2,1,17,12,1995
N,  5W9828,GOLDC,3,M,B+3,2,1,17,12,1995
N,  5W9830,GOLDC,3,M,B+3,2,1,17,12,1995
R,  5W9962,GOLDC,3,F,C+3,2,2,17,12,1995
R,  5W9975,GOLDC,2,M,C+3,2,3,17,12,1995
R,  5W9633,LOTTI,2,,C+3,2,2,17,12,1995
R,  5W9758,LOTTI,2,,B+3,2,1,17,12,1995
R,  5W9760,LOTTI,2,,C+3,2,3,17,12,1995
N,  5W9829,LOTTI,2,,C+3,2,2,17,12,1995
R, J639006,MARTI,4,,C+3,2,2,17,12,1995
R, K181538,MARTI,3,,B+3,2,1,17,12,1995
N, K463100,ROBIN,3,,C+3,2,4,17,12,1995
R,  5F5452,TREEC,4,,B+3,2,1,17,12,1995
R,  5S9509,TREEC,4,,C+3,2,2,17,12,1995
R, K463053,WILTI,2,,C+3,2,2,17,12,1995
N, DA20224,JAY,6,,C+3,2,2,18,2,1996
N, RR11806,BLABI,6,M,B+3,2,1,18,2,1996
N, RR11807,BLABI,5,F,E+4,2,10,18,2,1996
N, RR11808,BLABI,5,,C+3,2,3,18,2,1996
N, RR11809,BLABI,6,M,C+3,2,4,18,2,1996
R, J522051,BLUTI,4,,B+3,2,1,18,2,1996
R, J522494,BLUTI,6,M,E+4,2,9,18,2,1996
R, K181608,BLUTI,5,,B+3,2,1,18,2,1996
R, J522375,COATI,6,M,C+3,2,3,18,2,1996
N, K463158,GRETI,5,M,B+3,2,1,18,2,1996
R, NC90316,GRETI,5,M,B+3,2,1,18,2,1996
R, NN18138,GRETI,5,M,D+3,2,5,18,2,1996
R,  5W9659,LOTTI,4,,C+3,2,3,18,2,1996
R, J522347,MARTI,6,,D+3,2,6,18,2,1996
R, K181514,MARTI,5,,C+3,2,3,18,2,1996
R, K463100,ROBIN,5,,C+3,2,2,18,2,1996
N, K463157,ROBIN,5,,C+3,2,2,18,2,1996
N,  8Y3028,WREN,5,M,D+3,2,6,5,5,1996
N,  8Y3029,WREN,5,,D+3,2,6,5,5,1996
R, RH94588,BLABI,6,M,E+4,2,10,5,5,1996
N, K463392,BLACA,5,M,C+3,2,2,5,5,1996
N, K463393,BLACA,5,M,C+3,2,4,5,5,1996
R, J033722,BLUTI,6,M,B+3,2,1,5,5,1996
R, J639034,BLUTI,6,M,C+3,2,4,5,5,1996
R, K181528,BLUTI,5,F,C+3,2,2,5,5,1996
R, K181892,BLUTI,5,M,B+3,2,1,5,5,1996
N, K463391,BLUTI,5,F,B+3,2,1,5,5,1996
N, K463390,CHAFF,6,M,B+3,2,1,5,5,1996
R,  5W9532,CHIFF,4,M,C+3,2,2,5,5,1996
N, K463385,DUNNO,5,M,B+3,2,1,5,5,1996
N, K463388,DUNNO,5,M,B+3,2,1,5,5,1996
R, J522574,GRETI,5,M,B+3,2,1,5,5,1996
R, J522850,GRETI,6,F,B+3,2,1,5,5,1996
N, K463386,GRETI,5,M,B+3,2,1,5,5,1996
N, K463387,GRETI,5,F,B+3,2,1,5,5,1996
R, J639006,MARTI,6,M,B+3,2,1,5,5,1996
R, K463050,MARTI,5,F,B+3,2,1,5,5,1996
N, K463389,ROBIN,5,M,B+3,2,1,5,5,1996
N, K463394,ROBIN,5,F,C+3,2,4,5,5,1996
N, RX57594,SONTH,5,M,E+4,2,9,5,5,1996
N, RX57595,SONTH,4,F,E+4,2,9,5,5,1996
R,  5S9509,TREEC,6,M,C+3,2,2,5,5,1996
N,  8Y3031,WILWA,4,M,D+3,2,7,5,5,1996
N,  8Y3052,WREN,5,F,D+3,2,6,7,7,1996
R, RH94537,BLABI,6,M,D+3,2,5,7,7,1996
R, RR11822,BLABI,5,M,D+4,2,8,7,7,1996
N, RR11834,BLABI,5,F,D+4,2,8,7,7,1996
N, K463464,BLACA,4,M,D+4,2,8,7,7,1996
N, K463465,BLACA,4,F,C+3,2,4,7,7,1996
N, K463466,BLACA,4,F,E+4,2,10,7,7,1996
N, K463467,BLACA,4,F,D+3,2,5,7,7,1996
N, K463468,BLACA,3J,,D+3,2,6,7,7,1996
R, J118035,MARTI,4,,D+3,2,7,7,7,1996
N, RX57604,SONTH,3J,,D+3,2,5,7,7,1996
N, FV89991,WOODP,4,,C+3,2,2,7,7,1996
R, RH94600,BLABI,4,M,D+3,2,6,29,9,1996
R, K181641,BLUTI,4,M,B+3,2,1,29,9,1996
R, K463645,BLUTI,4,,B+3,2,1,29,9,1996
R, H623772,COATI,4,M,B+3,2,1,29,9,1996
R, K463314,COATI,4,M,C+3,2,3,29,9,1996
N,  0Y5934,LOTTI,2,,B+3,2,1,29,9,1996
R,  5W9985,LOTTI,2,,B+3,2,1,29,9,1996
R, K463445,MARTI,2,,C+3,2,2,29,9,1996
N, K463934,MARTI,3,,C+3,2,2,29,9,1996
R,  5W9566,TREEC,4,,B+3,2,1,29,9,1996
R,  5W9650,TREEC,4,,D+3,2,7,29,9,1996
N, RR11853,BLABI,3,F,C+3,2,3,21,12,1996
N, K463539,ROBIN,3,,B+3,2,1,21,12,1996
R, K181892,BLUTI,6,M,B+3,2,1,16,2,1997
R, K463938,BLUTI,5,F,E+4,2,10,16,2,1997
R,  5S9580,WREN,6,M,C+3,2,2,4,5,1997
R, RH94537,BLABI,6,M,D+4,2,8,4,5,1997
R, RH94904,BLABI,6,M,D+4,2,8,4,5,1997
N, RR11891,BLABI,6,M,B+3,2,1,4,5,1997
R, J522860,BLACA,6,M,C+3,2,3,4,5,1997
N, K463789,BLACA,4,M,B+3,2,1,4,5,1997
N, K463785,BLUTI,5,F,D+3,2,5,4,5,1997
N, DA20214,JAY,6,,B+3,2,1,13,7,1997
N,  8Y3184,WREN,5,,D+3,2,7,13,7,1997
R, RR11878,BLABI,4,F,D+4,2,8,13,7,1997
N, K463873,GRETI,3J,,B+3,2,1,13,7,1997
R, VV34166,GRETI,3J,,B+3,2,1,13,7,1997
R,  8Y3239,GOLDC,3,M,D+3,2,7,28,9,1997
R, K463980,ROBIN,3,,E+4,2,10,28,9,1997
R, K181641,BLUTI,4,M,B+3,2,1,23,11,1997
N, N305551,BLUTI,4,M,B+3,2,1,23,11,1997
N,  8Y3298,GOLDC,3,M,D+3,2,6,23,11,1997
N,  8Y3299,GOLDC,3,M,D+3,2,6,23,11,1997
N,  8Y3300,GOLDC,3,M,D+3,2,6,23,11,1997
N,  9G4001,GOLDC,3,F,D+3,2,6,23,11,1997
N,  9G4002,GOLDC,3,F,B+3,2,1,23,11,1997
N,  9G4007,GOLDC,3,F,C+3,2,3,23,11,1997
R,  8Y3110,LOTTI,2,,B+3,2,1,23,11,1997
R,  8Y3214,LOTTI,2,,C+3,2,2,23,11,1997
R,  8Y3122,TREEC,4,,E+4,2,10,23,11,1997
R,  8Y3184,WREN,4,,E+4,2,9,8,3,1998
N,  9G4041,WREN,6,,B+3,2,1,8,3,1998
R, RR11891,BLABI,6,M,B+3,2,1,8,3,1998
R, K181892,BLUTI,6,,E+4,2,10,8,3,1998
R, K463987,BLUTI,5,,E+4,2,10,8,3,1998
R, N305555,COATI,5,,D+4,2,8,8,3,1998
R,  9G4002,GOLDC,5,F,E+4,2,9,8,3,1998
R,  9G4008,GOLDC,4,M,C+3,2,2,8,3,1998
N,  9G4040,GOLDC,5,M,B+3,2,1,8,3,1998
N,  9G4038,LOTTI,4,,C+3,2,2,8,3,1998
N,  9G4039,LOTTI,4,,C+3,2,2,8,3,1998
N, VR78863,NUTHA,4,M,D+4,2,8,8,3,1998
R,  5S9509,TREEC,6,,C+3,2,2,8,3,1998
R, N305548,WILTI,5,,C+3,2,2,8,3,1998
N,  9G4071,WREN,5,F,C+3,2,4,10,5,1998
R, RH94537,BLABI,6,M,E+4,2,9,10,5,1998
N, RR11904,BLABI,5,F,B+3,2,1,10,5,1998
N, RR11905,BLABI,6,F,D+3,2,7,10,5,1998
N, RR11908,BLABI,5,F,C+3,2,4,10,5,1998
N, N305676,BLACA,4,F,D+3,2,5,10,5,1998
N, N305684,BLACA,4,M,E+4,2,10,10,5,1998
N, N305687,BLACA,5,M,B+3,2,1,10,5,1998
R, J522640,BLUTI,6,F,C+3,2,4,10,5,1998
N, N305682,BULLF,5,F,C+3,2,2,10,5,1998
N, N305674,CHAFF,6,F,B+3,2,1,10,5,1998
R, K720004,COATI,6,,C+3,2,4,10,5,1998
R, K463764,DUNNO,4,M,E+4,2,10,10,5,1998
R, VV34066,GRETI,5,M,D+4,2,8,10,5,1998
N, N305675,ROBIN,6,F,D+3,2,6,10,5,1998
N, N305677,ROBIN,6,M,C+3,2,3,10,5,1998
N, N305679,ROBIN,5,M,C+3,2,2,10,5,1998
N, N305683,ROBIN,6,F,B+3,2,1,10,5,1998
N,  8Y3305,WREN,3J,,D+3,2,7,16,7,1998
N,  9G4099,WREN,3J,,D+4,2,8,16,7,1998
N,  9G4100,WREN,3J,,C+3,2,2,16,7,1998
R, RR11906,BLABI,5,F,E+4,2,10,16,7,1998
N, RR11919,BLABI,3J,,D+3,2,6,16,7,1998
N, RR11920,BLABI,4,F,C+3,2,2,16,7,1998
N, N305949,BLACA,3J,,C+3,2,2,16,7,1998
N, N305956,BLACA,3J,,B+3,2,1,16,7,1998
R, N305582,BLUTI,5,,C+3,2,3,16,7,1998
N, N305950,BULLF,5,M,D+4,2,8,16,7,1998
N, N305954,BULLF,5,M,C+3,2,3,16,7,1998
R, N305572,ROBIN,5,F,E+4,2,9,16,7,1998
N, RX57627,SONTH,4,M,B+3,2,1,16,7,1998
N,  9G4098,TREEC,3J,,B+3,2,1,16,7,1998
R, K720592,BLUTI,3J,,B+3,2,1,27,9,1998
N, N305810,BLUTI,3,,B+3,2,1,27,9,1998
N,  8Y3378,TREEC,3,,E+4,2,10,27,9,1998
N, RR11944,BLABI,3,F,E+4,2,10,20,12,1998
N,  8Y3475,GOLDC,3,F,B+3,2,1,20,12,1998
N,  8Y3476,GOLDC,4,F,D+3,2,6,20,12,1998
N,  8Y3477,GOLDC,3,M,D+3,2,6,20,12,1998
N,  8Y3478,GOLDC,3,M,D+3,2,6,20,12,1998
R,  8Y3211,LOTTI,2,,D+4,2,8,20,12,1998
R,  8Y3350,LOTTI,2,,D+4,2,8,20,12,1998
N,  8Y3479,LOTTI,2,,D+4,2,8,20,12,1998
R, N305783,MARTI,2,,D+3,2,6,20,12,1998
R, N305943,MARTI,2,,D+3,2,6,20,12,1998
N, N305897,ROBIN,3,,C+3,2,2,20,12,1998
N, N305898,ROBIN,3,,E+4,2,9,20,12,1998
R,  8Y3305,WREN,5,,D+3,2,5,14,3,1999
N,  9G4138,WREN,5,,C+3,2,3,14,3,1999
N, RR11958,BLABI,5,M,E+4,2,10,14,3,1999
R, K720623,BLUTI,5,,D+3,2,6,14,3,1999
N, K720668,CHAFF,5,M,C+3,2,3,14,3,1999
N, K720665,GRETI,6,M,B+3,2,1,14,3,1999
N, K720666,GRETI,6,M,E+4,2,10,14,3,1999
N, K720667,GRETI,5,F,E+4,2,10,14,3,1999
N,  9G4137,LOTTI,4,,B+3,2,1,14,3,1999
N, K720669,ROBIN,5,,D+3,2,5,14,3,1999
R,  8Y3332,TREEC,5,,D+4,2,8,14,3,1999
R, N305750,WILTI,4,,D+3,2,7,14,3,1999
N, RH94703,BLABI,4,F,B+3,2,1,9,5,1999
N, N275007,BLACA,4,M,C+3,2,3,9,5,1999
R, K463914,BLUTI,6,F,D+4,2,8,9,5,1999
N, N275013,BLUTI,6,F,D+3,2,5,9,5,1999
N, N275009,CHAFF,5,M,B+3,2,1,9,5,1999
R, K720004,COATI,6,M,B+3,2,1,9,5,1999
R, VR78890,NUTHA,4,M,B+3,2,1,9,5,1999
N, N275008,ROBIN,6,F,C+3,2,3,9,5,1999
N, N275010,ROBIN,5,M,C+3,2,3,9,5,1999
N, N275014,ROBIN,5,F,B+3,2,1,9,5,1999
R, RX57626,SONTH,6,F,D+4,2,8,9,5,1999
R,  5S9509,TREEC,6,M,C+3,2,3,9,5,1999
N, RH94727,BLABI,6,M,C+3,2,4,11,7,1999
N, RH94728,BLABI,6,M,E+4,2,9,11,7,1999
R, RR11801,BLABI,6,M,C+3,2,2,11,7,1999
R, N305910,BLACA,4,F,C+3,2,3,11,7,1999
R, N305682,BULLF,6,F,C+3,2,4,11,7,1999
N, N275131,DUNNO,6,M,B+3,2,1,11,7,1999
N, N275138,DUNNO,4,F,C+3,2,2,11,7,1999
N, N275130,ROBIN,3J,,C+3,2,2,11,7,1999
R, N275127,BLUTI,3J,,D+3,2,7,19,9,1999
R, N275254,BLUTI,4,,C+3,2,4,19,9,1999
R, N645207,BLUTI,3,M,D+3,2,6,19,9,1999
N,  5Z1004,GOLDC,3,M,C+3,2,4,19,9,1999
N,  5Z1005,GOLDC,3,M,D+3,2,7,19,9,1999
R, N645173,MARTI,3,,D+3,2,7,19,9,1999
R, RH94729,BLABI,3,M,B+3,2,1,12,12,1999
N, RH94748,BLABI,4,F,B+3,2,1,12,12,1999
N, N275373,BLUTI,3,,B+3,2,1,12,12,1999
N, N275374,BLUTI,4,,B+3,2,1,12,12,1999
R, N275098,COATI,3,,E+4,2,9,12,12,1999
R, N275286,COATI,4,,D+4,2,8,12,12,1999
R,  5Z1009,GOLDC,2,M,E+4,2,10,12,12,1999
N,  5Z1115,LOTTI,2,,B+3,2,1,12,12,1999
N,  5Z1116,LOTTI,2,,B+3,2,1,12,12,1999
N,  5Z1117,LOTTI,2,,B+3,2,1,12,12,1999
N,  5Z1118,LOTTI,2,,B+3,2,1,12,12,1999
N, N275371,ROBIN,3,,D+3,2,6,12,12,1999
N, N275417,BLUTI,6,F,C+3,2,3,6,2,2000
